"subject","version","assignmentId","rating","rating2","rating3","question_ind","trial_ind","focal_high","alt_high","alt2_high","greenSecond","rt","stamp","id"
"A3D3EB91I4WAXE","caus_thomas_fire_v6","33UKMF9319L9TH3VIEV1NYU6Q5ZTTF","8","0","6","2,1,0","0","0","1","1",,"18269","2017-10-17 14:30:18","24428"
"A49HPQ9P5AHU4","caus_thomas_fire_v6","37Q970SNZE975XE7RV617NFPW4V1SS","8","0","8","0,2,1","0","0","1","1",,"8592","2017-10-17 14:30:23","24429"
"AELOYBHVZFDW9","caus_thomas_fire_v6","3M0NZ3JDP1Z3UR14NA2L66P9VYRZ52","8","0","4","0,1,2","0","1","1","1",,"29484","2017-10-17 14:30:43","24430"
"A1OY40VC86UZZ5","caus_thomas_fire_v6","3X3OR7WPZZ12CK3267IFABO2IFQL8D","2","8","7","2,0,1","0","0","1","0",,"15972","2017-10-17 14:30:44","24431"
"A3TXXGNBHYC7GF","caus_thomas_fire_v6","333U7HK6I9G8YPBTKUHIGOPBPHKDJB","8","8","8","2,1,0","0","1","1","0",,"28436","2017-10-17 14:30:57","24432"
"A364KJDYEBAWC9","caus_thomas_fire_v6","3HWRJOOET536PY8J3J1GE7YJLCYSEZ","8","0","8","0,1,2","0","1","1","1",,"11290","2017-10-17 14:31:02","24433"
"AK8UFPN8QOSK5","caus_thomas_fire_v6","3EG49X351UDA8013RBO51RNYJTAX6P","8","0","7","0,1,2","0","1","1","1",,"56141","2017-10-17 14:31:10","24434"
"A1J53Y1SD6R5XW","caus_thomas_fire_v6","3OSWBBLG1EY9T9GI1YWJ7XXQ0FZXDJ","0","7","4","2,1,0","0","0","1","0",,"11575","2017-10-17 14:31:15","24435"
"A1NDDFSSUAMUTR","caus_thomas_fire_v6","3QL2OFSM96JUCNW0ZWEZPPOAD1ANCM","0","8","8","1,2,0","0","1","1","0",,"22768","2017-10-17 14:31:29","24436"
"AFIFVNL3CREJN","caus_thomas_fire_v6","3PW9OPU9PQLE0YX9XGRVG52LYAW12P","0","7","8","2,1,0","0","0","1","0",,"12313","2017-10-17 14:31:34","24437"
"A1ZN6V0PU8VVAH","caus_thomas_fire_v6","3WJ1OXY92AHLG1CY9GTP1X8RO4UA8P","6","6","7","1,0,2","0","1","1","0",,"17352","2017-10-17 14:31:34","24438"
"AO573U525Q21O","caus_thomas_fire_v6","3WEV0KO0OMT1XSUJ7OQW8PGYL0XSD6","2","0","8","0,2,1","0","1","1","1",,"31343","2017-10-17 14:31:37","24439"
"A3KT7FHYY6PF2P","caus_thomas_fire_v6","3TGOYF991XN3T7X9IOBLXQ2ASXAUUV","3","4","3","1,2,0","0","1","1","0",,"6953","2017-10-17 14:31:54","24440"
"A24W1M0GILRCJ3","caus_thomas_fire_v6","392CY0QWG1SZ3I8U91VP1JG5ZQ34IG","7","1","7","0,1,2","0","1","1","1",,"22430","2017-10-17 14:31:57","24441"
"A2NEP51CWP5VQT","caus_thomas_fire_v6","3X08E93BHVJXPLH7QOFF1EAEMPB664","0","8","8","2,0,1","0","1","1","0",,"20609","2017-10-17 14:32:11","24442"
"A2D3TXA2QAVPXW","caus_thomas_fire_v6","37TRT2X24QSFJSD96YQCLY1BMW8BJ2","1","8","1","0,2,1","0","1","1","0",,"20716","2017-10-17 14:32:16","24443"
"A3RXWX2HX0GU6T","caus_thomas_fire_v6","3YDGXNSEOZV6ECWH0FJYOUMRWTW848","6","1","6","2,0,1","0","0","1","1",,"54955","2017-10-17 14:32:18","24444"
"A3AV8KOZW78IEW","caus_thomas_fire_v6","3V5Q80FXIXSAA1BOKK5E4YHIWUA32J","0","8","8","1,2,0","0","1","1","0",,"23612","2017-10-17 14:32:33","24445"
"A2ZBKJCZPT4Z0V","caus_thomas_fire_v6","3NL0RFNU0FOQ9DYI94G1EZVIRUSK47","0","8","8","1,0,2","0","1","1","0",,"17752","2017-10-17 14:32:40","24446"
"AF9NG1PF59D1U","caus_thomas_fire_v6","3FTF2T8WLRJI1JYBFDVVJI0T0TF9WO","8","0","8","2,0,1","0","0","1","1",,"13950","2017-10-17 14:33:03","24447"
"A1L2N1X8U8Z3W7","caus_thomas_fire_v6","31IBVUNM9S0EN4PJSPQR7C3QWI8VFS","1","8","8","0,1,2","0","0","1","0",,"14230","2017-10-17 14:33:07","24448"
"A12702RT8H45H8","caus_thomas_fire_v6","3CFJTT4SXTRWM5QDBZTW4V0FQSTI7E","0","8","8","0,2,1","0","1","1","0",,"12145","2017-10-17 14:33:10","24449"
"AYLJCFV3ZPX85","caus_thomas_fire_v6","33IZTU6J812FVYZ0YOR82WJQ1JASXB","0","8","1","0,2,1","0","1","1","0",,"21019","2017-10-17 14:33:23","24450"
"A3A6PPZ2EJTW6L","caus_thomas_fire_v6","3MTMREQS4VJW628G7J9VFDBD6BXWAQ","2","2","8","1,2,0","0","0","1","0",,"13611","2017-10-17 14:33:25","24451"
"A1R93MQYAFEVX1","caus_thomas_fire_v6","3VD82FOHKQPCU8WC0BEC4EOF3CJCOW","8","0","7","1,2,0","0","1","1","1",,"26822","2017-10-17 14:33:28","24452"
"A3A8P4UR9A0DWQ","caus_thomas_fire_v6","3BDCF01OGXVHRQUKJBG99OC4BUNYLY","8","8","8","0,2,1","0","0","1","0",,"16071","2017-10-17 14:33:43","24453"
"A1KL6VGWS7GCFB","caus_thomas_fire_v6","3C5W7UE9CFRCX3MVERVMQNKK9USXM4","7","7","6","2,1,0","0","1","1","0",,"5231","2017-10-17 14:33:45","24454"
" A270Q1X6J1JTKK","caus_thomas_fire_v6","3TR2532VIPV9DGWEA794AIFJ8VXJ6P","0","8","0","2,0,1","0","1","1","0",,"41295","2017-10-17 14:33:54","24455"
"A3R457FAWQXZN3","caus_thomas_fire_v6","33TIN5LC04BMQOTBUEDJ4FL9B1FY9C","8","1","8","1,2,0","0","0","1","1",,"10807","2017-10-17 14:33:57","24456"
"A1SHLCA57M79E6","caus_thomas_fire_v6","3E1QT0TDFPA0MJVWL4L2IVWA1C08IS","0","6","8","0,2,1","0","1","1","0",,"17331","2017-10-17 14:34:31","24457"
"A244X2KYRPNOEO","caus_thomas_fire_v6","3ZY8KE4ISJ4BETFS651LJB743KHVQM","6","3","1","2,1,0","0","0","1","1",,"17226","2017-10-17 14:34:41","24458"
"AY7118XTQ3FDG","caus_thomas_fire_v6","3GFK2QRXX9IZ0WWZCNIE72VREXX5WU","3","6","2","2,1,0","0","1","1","0",,"11109","2017-10-17 14:34:42","24459"
"AP4FDDWBJW470","caus_thomas_fire_v6","3P4RDNWND57P60RFC8IT7L5OHNUJIN","8","8","8","1,0,2","0","1","1","1",,"15689","2017-10-17 14:34:50","24460"
"A2UGM73EHLK6XI","caus_thomas_fire_v6","3ERMJ6L4DYTIIOG4WEROWO7W71D7MJ","8","0","8","2,1,0","0","0","1","1",,"31817","2017-10-17 14:35:04","24461"
"A2PZG5F8RIESH9","caus_thomas_fire_v6","3P1L2B7AD1Q5XCQIDO7B7XE2XKTOLI","3","3","3","1,0,2","0","1","1","0",,"9597","2017-10-17 14:35:11","24462"
"A1EOOTAGDRW618","caus_thomas_fire_v6","339ANSOTR53KHKXXUTI58051WCUIKL","6","6","6","2,1,0","0","1","1","0",,"27801","2017-10-17 14:35:16","24463"
"A3GXC3VG37CQ3G","caus_thomas_fire_v6","3TMSXRD2X610CEVGB0G24CIA2HRW12","2","0","5","0,2,1","0","1","1","1",,"21932","2017-10-17 14:35:24","24464"
"AXP9EUIBIXSI4","caus_thomas_fire_v6","37W3JXSD669X2K6JNPNBIZTK920WY0","0","4","4","0,1,2","0","0","1","0",,"50187","2017-10-17 14:35:36","24465"
"A1E9ZDTKEVRELR","caus_thomas_fire_v6","3Y9N9SS8LYCXDB94H9PV0H8MTL03DT","8","8","8","0,2,1","0","0","1","1",,"32400","2017-10-17 14:35:43","24466"
"A3EPDU2O2JMR50","caus_thomas_fire_v6","3IOEN3P9S7K2IZGAKI3Y6IJXEFZ61C","0","8","6","2,0,1","0","0","1","0",,"18734","2017-10-17 14:35:49","24467"
"acdc6staalwve","caus_thomas_fire_v6","3570Y55XZPK15YGJ8KJTWW7WFEBYG4","8","0","8","1,2,0","0","0","1","1",,"17375","2017-10-17 14:36:00","24468"
"A1SOS8EIJCSEKH","caus_thomas_fire_v6","3ZR9AIQJUBAOWNRE5B6JVFG9DWN04I","8","0","8","0,1,2","0","1","1","1",,"41216","2017-10-17 14:36:02","24469"
"A1UUXS11BBL23H","caus_thomas_fire_v6","3YT88D1N08Z5RHFE9QBI4U3CDUX3K6","8","0","8","2,1,0","0","1","1","1",,"40547","2017-10-17 14:36:06","24470"
"A2LL81ERU0Y7E6","caus_thomas_fire_v6","3C5W7UE9CFRCX3MVERVMQNKK9USXM4","8","0","8","0,1,2","0","0","1","1",,"15631","2017-10-17 14:36:21","24471"
"A1NLNWNKB8XI8E","caus_thomas_fire_v6","3RXCAC0YIRQMQSP1VGLZXJJUMZ98G1","8","8","8","0,2,1","0","1","1","1",,"21460","2017-10-17 14:36:40","24472"
"A1SG4QNSJCKJVM","caus_thomas_fire_v6","3R9WASFE2ZHVWOUTTMFUSIGMKTFZFX","8","0","4","0,1,2","0","1","1","1",,"33749","2017-10-17 14:36:45","24473"
"AXRHEJ3POWHEQ","caus_thomas_fire_v6","35K3O9HUABEXLT3XXZ1H78F4WN6EF6","0","8","0","1,0,2","0","0","1","0",,"38999","2017-10-17 14:36:45","24474"
"A2KBZ75HMJ7KVX","caus_thomas_fire_v6","31T4R4OBOSH5924DJPXATS2KDM7C72","8","0","6","1,2,0","0","1","1","1",,"24157","2017-10-17 14:36:46","24475"
"A1V008GUJ9V9VF","caus_thomas_fire_v6","3DPNQGW4LLGJAYDT70M04GQ0QZA46O","8","1","7","0,2,1","0","1","1","1",,"15548","2017-10-17 14:36:46","24476"
"A3T7N805PVNEXN","caus_thomas_fire_v6","3CPLWGV3MO0SEPPXNC48NZN27G89NS","5","1","4","0,2,1","0","0","1","1",,"11167","2017-10-17 14:36:55","24477"
"ARL1RARTYFMKH","caus_thomas_fire_v6","34YB12FSQYP1BHR5PHVI21KP64YMG3","8","0","8","1,2,0","0","1","1","1",,"14334","2017-10-17 14:37:03","24478"
"A27PVIL93ZMY46","caus_thomas_fire_v6","3SKRO2GZ71S9HE1ZMMXZG1OFFAKK1W","7","0","8","1,2,0","0","1","1","0",,"23342","2017-10-17 14:37:05","24479"
"A2YJ65T8Q93E6V","caus_thomas_fire_v6","3M1CVSFP606RM5CUVAAPNOTRIAIAQ2","8","1","6","1,2,0","0","1","1","1",,"20209","2017-10-17 14:37:12","24480"
"A300RDXQAYZ6VR","caus_thomas_fire_v6","30H4UDGLT2J7OUK4S0L5WAYH7UAMPU","8","0","6","1,0,2","0","0","1","1",,"15770","2017-10-17 14:37:16","24481"
"A1HFWZMIPQU603
","caus_thomas_fire_v6","30BXRYBRP4YBGPGUDPJNWZYHJ6PWH3","8","0","0","2,1,0","0","0","1","1",,"19217","2017-10-17 14:37:19","24482"
"A2N5Y21ZYXCWTX","caus_thomas_fire_v6","3ZGVPD4G6TI5FTCUO6KJ9MVNB2OZT6","6","5","4","1,0,2","0","1","1","1",,"7051","2017-10-17 14:37:29","24483"
"AEWPAZBYA7XE","caus_thomas_fire_v6","3ZAK8W07I4FNDLLTKHX18JE3C9CU00","1","6","6","2,1,0","0","0","1","1",,"15462","2017-10-17 14:37:32","24484"
"A16RCHXFKW7KWW","caus_thomas_fire_v6","3DBQWDE4Y6Z9D2NLKMRRBJI0LLT5N3","8","0","8","1,0,2","0","1","1","1",,"23819","2017-10-17 14:37:44","24485"
"A1RPQXFV02P72A
A1RPQXFV02P72A
A1RPQXFV02P72A
A1RPQXFV02P72A","caus_thomas_fire_v6","35GCEFQ6I5P0GCE09RESR9RPH3B3ZT","0","7","6","2,1,0","0","0","1","0",,"21727","2017-10-17 14:37:49","24486"
"A271U2W2KVE2UL","caus_thomas_fire_v6","3NGI5ARFTT6AS5YFZE27CIAE9KPP11","8","8","8","2,1,0","0","1","1","0",,"44860","2017-10-17 14:37:50","24487"
"A16G6PPH1INQL8","caus_thomas_fire_v6","336YQZE83VF3VK2L8LCRY4T0GUF5MX","0","8","7","0,2,1","0","1","1","0",,"23050","2017-10-17 14:37:51","24488"
"ADHRGJ9YF7V7N","caus_thomas_fire_v6","3VE8AYVF8MYGCST6KWFHFYJILK98F2","8","0","0","2,0,1","0","1","1","1",,"42758","2017-10-17 14:37:56","24489"
"A21H2UDDHN8ZF","caus_thomas_fire_v6","3I2PTA7R3TVXYILG71NEH2WNNL7QKQ","8","0","0","0,2,1","0","0","1","1",,"13782","2017-10-17 14:37:57","24490"
"AGDJB8B8CDZ71","caus_thomas_fire_v6","3KXIR214I4HVSXUSKYAXE39OAU7244","0","4","0","2,1,0","0","0","1","0",,"25745","2017-10-17 14:38:01","24491"
"A2M6URTK6WO6XJ
","caus_thomas_fire_v6","3WRFBPLXRAP6ZN0H633YWMKG7P13NA","0","8","8","2,0,1","0","1","1","0",,"21998","2017-10-17 14:38:04","24492"
"A29RCGY1GBMU18","caus_thomas_fire_v6","3LRKMWOKB5IBVUIH5R0N8ZMXBPC2ZI","1","8","7","0,2,1","0","0","1","0",,"18347","2017-10-17 14:38:06","24493"
"A2JUELKWP5O5FB","caus_thomas_fire_v6","3483FV8BEEK97KY63M3CB1T26LE62U","4","8","7","0,1,2","0","0","1","0",,"31777","2017-10-17 14:38:08","24494"
"A4JS2C4BV53LO
","caus_thomas_fire_v6","3KWTYT08704JP2K089BCYREBGQV5L3","2","5","5","1,0,2","0","1","1","0",,"25210","2017-10-17 14:38:17","24495"
"A1TGT6FVIZRNS5","caus_thomas_fire_v6","34S9DKFK73Q7FQX5VOWOMGGTGQYYND","0","8","5","0,1,2","0","0","1","0",,"11557","2017-10-17 14:38:23","24496"
"A1P458P1C6JOXP","caus_thomas_fire_v6","3IKZ72A5B4H1FZGAQY40XV9DAF8NF5","7","7","5","2,0,1","0","1","1","0",,"16769","2017-10-17 14:38:26","24497"
"A2YP60DM1HYTH8","caus_thomas_fire_v6","3MMN5BL1WZ50H5FHU2OYJ7VG2ZR3MA","8","2","6","2,1,0","0","1","1","1",,"15074","2017-10-17 14:38:29","24498"
"A1T0NW527WZT7G","caus_thomas_fire_v6","3PH3VY7DJLYX7AGOJBPUW62MFW5WZS","0","8","6","0,1,2","0","1","1","0",,"11461","2017-10-17 14:38:32","24499"
"A34FFFROPR98NA","caus_thomas_fire_v6","3WYGZ5XF3WG9BY0TZ5CJC2BO5AXSKO","2","8","2","1,2,0","0","1","1","0",,"21278","2017-10-17 14:38:35","24500"
"AJNQ2PBD07FKE","caus_thomas_fire_v6","3FUI0JHJPXZZVJ77OKJJN8MA27733P","5","5","8","1,0,2","0","1","1","0",,"10605","2017-10-17 14:38:42","24501"
"A1IPD4WBT3A5GG","caus_thomas_fire_v6","3ZDAD0O1T1EGAYCFNOWYC1FC32QXT7","4","4","0","0,1,2","0","1","1","0",,"40538","2017-10-17 14:38:48","24502"
"A1LMI4J68TT02V","caus_thomas_fire_v6","3IRIK4HM3ALM52Q80FSINE2OICS6C4","0","8","7","2,0,1","0","1","1","0",,"33602","2017-10-17 14:39:03","24503"
"AMKEGABQMZYIK","caus_thomas_fire_v6","3OLQQLKKNSQDQVPTGPS2M67WPUPJEG","6","5","1","2,1,0","0","0","1","1",,"27380","2017-10-17 14:39:04","24504"
"A2P4XO56QBO5JS","caus_thomas_fire_v6","3T3IWE1XG6OW11B31A16ITJJ6Z3QT3","0","8","2","1,0,2","0","1","1","0",,"20990","2017-10-17 14:39:14","24505"
"A1ZHX85H6OKMKK","caus_thomas_fire_v6","3X3OR7WPZZ12CK3267IFABO2IGWL8L","6","1","6","2,0,1","0","1","1","1",,"15681","2017-10-17 14:39:24","24506"
"A2F93SIUUV5HQH","caus_thomas_fire_v6","3TUI152ZZBOVSHZUZRHWCN0OEGDQ1V","0","7","7","2,1,0","0","0","1","0",,"15683","2017-10-17 14:39:33","24507"
"A1I3F99BZ6PWUN","caus_thomas_fire_v6","3JRJSWSMQHM25HN4D40F6ZQ7TX43EP","0","8","8","2,1,0","0","1","1","0",,"16402","2017-10-17 14:39:45","24508"
"A1GFN7WDJ0GX5V","caus_thomas_fire_v6","3SLE99ER0NE5J7IDOKTY9SP15VOBZS","6","6","5","2,0,1","0","0","1","1",,"7901","2017-10-17 14:39:48","24509"
"A3BHWO6HBWCB6P
","caus_thomas_fire_v6","3R08VXYT7CWEN0AI0GXB5M9N53V7WE","0","8","7","2,1,0","0","0","1","0",,"20720","2017-10-17 14:39:49","24510"
"A120PN22KW0VPY","caus_thomas_fire_v6","3BF51CHDTVBI8ZF9KIQ2P4PDI1BH0N","4","3","6","1,2,0","0","1","1","1",,"31349","2017-10-17 14:39:53","24511"
"A231ZXYHPSNUJQ","caus_thomas_fire_v6","3LS2AMNW5FRGO96V5TF7OJDW7RNQOI","0","8","8","0,1,2","0","0","1","0",,"16029","2017-10-17 14:40:00","24512"
"A2YLSDVP8Z0ZMV
","caus_thomas_fire_v6","3XIQGXAUMC9TC0F8ALTX75NUE5Z7X5","1","8","4","2,1,0","0","0","1","0",,"39918","2017-10-17 14:40:02","24513"
"AJITIN95JSBAR","caus_thomas_fire_v6","3MRNMEIQW57ETFZTNFTVW323T7UDLK","4","4","4","2,1,0","0","0","1","0",,"10231","2017-10-17 14:40:02","24514"
"ALZVG5501Y5IX","caus_thomas_fire_v6","369J354OFDBZME6D21O1D5N3G4L6GF","7","6","7","0,2,1","0","1","1","0",,"15751","2017-10-17 14:40:03","24515"
"A14ZZHR5MXBT3C","caus_thomas_fire_v6","379J5II41OHJLLDTJA4F2LKOTIOLEC","8","8","8","2,0,1","0","0","1","1",,"22947","2017-10-17 14:40:16","24516"
"A3QDBNW2H8EMFW","caus_thomas_fire_v6","3M68NM076H8QB4FRICIDC91AIDW6RB","8","0","8","1,0,2","0","0","1","1",,"9705","2017-10-17 14:40:16","24517"
"A1TTFE7OTLIJW8","caus_thomas_fire_v6","3A4NIXBJ760HX95608SYFTPX2LMMLB","5","5","6","2,1,0","0","0","1","0",,"14651","2017-10-17 14:40:23","24518"
"A1H6AZSS5DQ0KD","caus_thomas_fire_v6","32RIADZISS5OXWBQEDP35LMS8NX4SY","0","6","8","1,2,0","0","0","1","0",,"15280","2017-10-17 14:40:31","24519"
"A289D98Z4GAZ28","caus_thomas_fire_v6","3WQQ9FUS6AVQZBHQFUTLW8SX6MI8BL","6","0","5","0,2,1","0","0","1","1",,"72794","2017-10-17 14:40:44","24520"
"A3AV5L0D66A01X
A3AV5L0D66A01X
A3AV5LOD66A01X","caus_thomas_fire_v6","3X4MXAO0BGPO5JUX9UVHA30N6EKRWQ","3","3","2","0,2,1","0","0","1","0",,"9640","2017-10-17 14:40:55","24521"
"A2ECKFN36SS0J7","caus_thomas_fire_v6","324G5B4FB39LFA9X794QYR0J4YG70C","8","0","8","1,2,0","0","1","1","1",,"28779","2017-10-17 14:41:00","24522"
"A2UNSF09FWX9S8
","caus_thomas_fire_v6","3483FV8BEEK97KY63M3CB1T26LH26T","4","4","4","1,2,0","0","0","1","1",,"18283","2017-10-17 14:41:18","24523"
"A178HLPTQ99LOG","caus_thomas_fire_v6","3V0Z7YWSIY1UMAD74UBKNT91NE82VK","8","1","8","2,1,0","0","0","1","1",,"15789","2017-10-17 14:41:18","24524"
"A258MR1IS96JEP","caus_thomas_fire_v6","3LWJHTCVCCNMIWT26QWH1P4IFQTQFT","4","4","4","2,1,0","0","0","1","1",,"17156","2017-10-17 14:41:29","24525"
"AR72L0JX4D03W","caus_thomas_fire_v6","3WOKGM4L71HS0G1WOVLS9DMEUNQO0J","1","8","7","0,1,2","0","1","1","0",,"22320","2017-10-17 14:41:43","24526"
"AW0XXNPFHP7XD","caus_thomas_fire_v6","3OLF68YTN92UVGMLHUZVBPPDB74FA6","0","5","8","0,1,2","0","0","1","0",,"27637","2017-10-17 14:41:46","24527"
"A1DQFPZ3T6WYT7","caus_thomas_fire_v6","3KV0LJBBH2MS070J5SPU15YW8DBRM6","0","8","0","1,2,0","0","0","1","0",,"23355","2017-10-17 14:41:52","24528"
"A21067N8V2SXXU
","caus_thomas_fire_v6","3TS1AR6UQQFCCEONARNB1YNNAZYF7F","6","7","5","0,1,2","0","1","1","1",,"7390","2017-10-17 14:41:56","24529"
"A1YA3HNCUJSJF4","caus_thomas_fire_v6","3RU7GD8VPOUAMPX9CXHR8JXNZK3PSM","0","8","1","2,0,1","0","1","1","0",,"19820","2017-10-17 14:41:57","24530"
"A3631EWK0VM9DE","caus_thomas_fire_v6","3EWIJTFFVO86OPO7UHIW41S0QLLE06","8","0","0","2,0,1","0","1","1","1",,"14641","2017-10-17 14:42:06","24531"
"A33Q9143TRWADD","caus_thomas_fire_v6","39LOEL67OS6LWGDD01EFEPULIU638Q","8","0","8","2,1,0","0","0","1","1",,"28788","2017-10-17 14:42:26","24532"
"AJH2N4RI8WA6U","caus_thomas_fire_v6","3VA45EW49NOS75MEKEPSNI5OZFW1OZ","8","4","8","1,0,2","0","1","1","1",,"11166","2017-10-17 14:42:34","24533"
"A1JRNNCMEW631Z","caus_thomas_fire_v6","3AAJC4I4FGTB1QGPCC6F7G8ED00JZO","4","5","8","0,2,1","0","0","1","0",,"19248","2017-10-17 14:42:39","24534"
"AMGV4GXMGPFRC","caus_thomas_fire_v6","3IAEQB9FMELU49BSRT0X5EJJREYWDW","8","0","0","2,1,0","0","1","1","1",,"29044","2017-10-17 14:42:40","24535"
"A10YS8AVLQWUZZ","caus_thomas_fire_v6","3LS2AMNW5FRGO96V5TF7OJDW7QBQO4","0","8","8","2,1,0","0","0","1","0",,"30278","2017-10-17 14:42:45","24536"
"A3PFJ6NJJQJDP3","caus_thomas_fire_v6","32N49TQG3GJJRD8BH94ZTBSZZ2ZVAJ","6","6","0","2,1,0","0","0","1","1",,"34015","2017-10-17 14:42:48","24537"
"A1VIOLLY8JO8XO","caus_thomas_fire_v6","3570Y55XZPK15YGJ8KJTWW7WFEFGYQ","8","8","0","0,1,2","0","1","1","1",,"21657","2017-10-17 14:43:02","24538"
"AQGGEM4U6RQ0Y","caus_thomas_fire_v6","354P56DE9K4LGJT9GBNA8X62ZQ0S7L","0","4","4","0,2,1","0","0","1","0",,"24218","2017-10-17 14:43:12","24539"
"A2M9D02CIVECE3","caus_thomas_fire_v6","374TNBHA8BWSINAXBGO5QABYL1OQYV","1","8","6","0,2,1","0","1","1","1",,"14424","2017-10-17 14:43:41","24540"
"A3OC0ZHZBEPEA3
","caus_thomas_fire_v6","35BLDD71I6YKSLGJT1KYA4J88N5ZVN","7","7","8","1,2,0","0","1","1","0",,"34985","2017-10-17 14:43:47","24541"
"A38DC3BG1ZCVZ2","caus_thomas_fire_v6","3Y54SXRO1LMOTUIKIJLBSUG89J3TU3","5","4","7","0,2,1","0","1","1","0",,"27498","2017-10-17 14:44:01","24542"
"A2P5IL629E7EC8","caus_thomas_fire_v6","3OXV7EAXLERYS2UP7MHHUBYUCZI639","7","0","2","2,1,0","0","1","1","1",,"17475","2017-10-17 14:44:13","24543"
"AEQ6KLNVTRKKR","caus_thomas_fire_v6","3TVRFO09GKGSRL4AEFU7QA5V9P7XL7","7","8","6","0,1,2","0","1","1","1",,"19846","2017-10-17 14:44:15","24544"
"A189V9652OVX56","caus_thomas_fire_v6","38F5OAUN5NDWQAFT5HBB4JZ0QFJ7HF","8","0","8","2,0,1","0","0","1","1",,"13825","2017-10-17 14:44:19","24545"
"A2XMO68T3BJFFA","caus_thomas_fire_v6","3NL0RFNU0FOQ9DYI94G1EZVIRUY4KX","0","8","4","0,2,1","0","1","1","0",,"14151","2017-10-17 14:44:29","24546"
"A24UEPUK7HVQAS","caus_thomas_fire_v6","3LYA37P8IQOAUCJROJQOMD1O1MEBK9","0","8","8","2,1,0","0","0","1","0",,"36179","2017-10-17 14:44:31","24547"
"A5H767UHFV6JC","caus_thomas_fire_v6","31Z0PCVWUKGMVJ6O5BS0I22O19E7TP","5","5","8","2,0,1","0","0","1","1",,"98451","2017-10-17 14:44:35","24548"
"AADRVG2QVZH75","caus_thomas_fire_v6","3ITXP059PWKE0EUBHKC7BNBBQKMJS3","4","4","8","0,2,1","0","0","1","0",,"11972","2017-10-17 14:44:43","24549"
"A21FPAPLNTZ3QU","caus_thomas_fire_v6","3X08E93BHVJXPLH7QOFF1EAEMQJ66E","5","5","5","0,1,2","0","0","1","0",,"6275","2017-10-17 14:44:45","24550"
"A11EOU75NFP39H","caus_thomas_fire_v6","3TVRFO09GKGSRL4AEFU7QA5V9P7LXV","8","8","8","1,2,0","0","1","1","1",,"30476","2017-10-17 14:44:45","24551"
"A37WEOO4QTXDMU","caus_thomas_fire_v6","3QAPZX2QN4EET9CR1XNV20JBTIW02R","6","0","2","2,0,1","0","0","1","1",,"22816","2017-10-17 14:44:51","24552"
"A2CWWHV2TJCD3M","caus_thomas_fire_v6","39K0FND3AHG01QE23H386F9M89PAMJ","1","8","5","1,2,0","0","1","1","0",,"20622","2017-10-17 14:44:58","24553"
"A3NTIB5IMQVLGS","caus_thomas_fire_v6","3NGI5ARFTT6AS5YFZE27CIAE9JKP1U","1","6","1","2,0,1","0","1","1","1",,"20997","2017-10-17 14:44:58","24554"
"A28HB7240OFGEW","caus_thomas_fire_v6","3A1PQ49WVHIIFO0RG1U2398NNS5H1C","7","7","0","0,2,1","0","1","1","1",,"18020","2017-10-17 14:44:59","24555"
"A384FUI8JZVGZM","caus_thomas_fire_v6","31LM9EDVOLTHK1269OVLCT153MTJN8","7","2","6","2,1,0","0","1","1","1",,"16876","2017-10-17 14:45:01","24556"
"A23TGEQ4CG90PA","caus_thomas_fire_v6","3L6L49WXW0YNRUDF2HCVCAC0U4345C","3","8","8","1,2,0","0","1","1","0",,"22009","2017-10-17 14:45:14","24557"
"AFWEAFM428F6D","caus_thomas_fire_v6","3PB5A5BD0V7IQEKILBTTJJNZBF77GH","2","7","5","2,0,1","0","0","1","0",,"18501","2017-10-17 14:45:23","24558"
"A7DKZVR74XXRH","caus_thomas_fire_v6","36AHBNMV1RDYTE6S6UILQB4Z2M0DYE","0","8","0","2,1,0","0","0","1","0",,"25676","2017-10-17 14:45:26","24559"
"A2Q0KK9YL1O7B6","caus_thomas_fire_v6","3LKC68YZ3A4L862HH2EDG8VIVS7OWN","1","5","0","2,1,0","0","1","1","0",,"19385","2017-10-17 14:45:35","24560"
"A3DURBBCP9TWJ3","caus_thomas_fire_v6","3G2UL9A02DFGTLVC9YK77SAAH1467E","0","4","7","0,1,2","0","1","1","0",,"26624","2017-10-17 14:45:41","24561"
"A22J1U3RTB7TG4","caus_thomas_fire_v6","369J354OFDBZME6D21O1D5N3G4NG6R","2","6","-1","0,2,1","0","0","1","1",,"16500","2017-10-17 14:45:42","24562"
"A3FTR5MN7ZLS8M","caus_thomas_fire_v6","32XVDSJFPZYBWNJYQ2AT0XQOWLXM2O","8","0","8","1,2,0","0","0","1","1",,"23192","2017-10-17 14:45:49","24563"
"AIV842WA1CLZZ","caus_thomas_fire_v6","32M8BPYGATNFFY1E42XQA8D8PVIIGN","6","1","7","0,2,1","0","0","1","1",,"17600","2017-10-17 14:46:22","24564"
"ASB8T0H7L99RF","caus_thomas_fire_v6","3JPSL1DZ5S06J8Z2FII8JUYMDYPNAK","3","3","6","1,0,2","0","1","1","1",,"6219","2017-10-17 14:46:35","24565"
"A2ZW029G7AOF3B","caus_thomas_fire_v6","3NPFYT4IZC5C5TQ93OXRDI0ND7BGX8","0","8","8","0,1,2","0","0","1","0",,"15719","2017-10-17 14:46:45","24566"
